disease	feature	k	estimate	se	p	I2	padj
IBS-D	PWY-6519	2	-0.22669286804565061	0.5340459247639848	0.6712143492432223	88.96784869219037	0.8738787319969065
IBS-D	PWY-6901	2	-0.19269671378314399	0.46023159697995464	0.6754389783895051	92.15713444732383	0.8738787319969065
IBS-D	PWY-7199	2	0.02842352864434257	0.06701422239511341	0.671462449057695	0	0.8738787319969065
IBS-D	PWY-7200	2	-0.020628404467749634	0.04888415095931505	0.6730355775453812	68.49722804005833	0.8738787319969065
IBS-D	PWY-7254	2	-0.043755218860274815	0.10779779188062395	0.684815429569603	0	0.8738787319969065
IBS-D	PWY0-1338	2	0.6001583561763211	1.5533442558290125	0.6992261277532048	95.60170042372006	0.8738787319969065
IBS-D	PWY0-1586	2	-0.029079764578960637	0.06056216632402863	0.6311108704393125	0	0.8738787319969065
IBS-D	PWY0-845	2	-0.34933060890551293	0.734849440156673	0.6345182010606565	87.79599515867568	0.8738787319969065
IBS-D	PYRIDOXSYN-PWY	2	-0.3461517410958089	0.8955678765170332	0.699114201615523	88.68157570078012	0.8738787319969065
IBS-D	RUMP-PWY	2	-0.1844601165518375	0.4702435566860516	0.6948623778206028	2.092695780607433	0.8738787319969065
IBS-D	TCA	2	-0.03607871666655206	0.09301177872344037	0.6980944325772747	0	0.8738787319969065
IBS-D	OANTIGEN-PWY	2	-0.012128282101904003	0.032454993889202505	0.7086309439708378	58.80287464821343	0.8798834220971237
IBS-D	PWY-7373	2	-0.6452176039463732	1.8309821328330134	0.7245466972986343	93.64472966147176	0.8908414194313387
IBS-D	PWY0-41	2	-0.28247092665922874	0.8051004648920009	0.725699552776496	77.05717142893403	0.8908414194313387
IBS-D	TEICHOICACID-PWY	2	-0.10214601576806696	0.2947915316850166	0.7289650724307586	0	0.8908414194313387
IBS-D	THISYN-PWY	2	0.023113023186673378	0.06681890616927827	0.7294137796686129	21.26219664586557	0.8908414194313387
IBS-D	ARO-PWY	2	0.008206189832570314	0.02805339293847868	0.769888761725517	64.56545889966726	0.8922064535964824
IBS-D	CODH-PWY	2	0.35119975893413946	1.1322642567651764	0.7564280868569369	77.97054270170484	0.8922064535964824
IBS-D	FASYN-ELONG-PWY	2	0.03669037668803811	0.11198652399848705	0.7431898706760134	75.79182453162892	0.8922064535964824
IBS-D	FASYN-INITIAL-PWY	2	-0.15137435142444772	0.4516728829907851	0.737518308829219	89.77359297447948	0.8922064535964824
IBS-D	HEME-BIOSYNTHESIS-II	2	0.06319989141847832	0.2118630500791942	0.7654700849401888	92.26536852268609	0.8922064535964824
IBS-D	HOMOSER-METSYN-PWY	2	0.011294734491529812	0.03742413768960088	0.7628018880182557	0	0.8922064535964824
IBS-D	P108-PWY	2	0.0625677187688015	0.23131492114646363	0.7867854848220787	81.61963118365848	0.8922064535964824
IBS-D	P122-PWY	2	-0.07807035881397267	0.28172358592080843	0.7816903672136926	20.17149082455849	0.8922064535964824
IBS-D	P461-PWY	2	-0.1416610172944879	0.5121404874360603	0.7820828285661048	87.89456636749067	0.8922064535964824
IBS-D	PWY-5747	2	-0.2292127189263009	0.7951891136646023	0.7731559004479409	78.98594342631212	0.8922064535964824
IBS-D	PWY-5863	2	0.06649162934848449	0.24989069647190487	0.7901754007774984	81.52727917410725	0.8922064535964824
IBS-D	PWY-5918	2	0.04557875445149471	0.13771591003916303	0.7406730715369665	90.89053254028308	0.8922064535964824
IBS-D	PWY-5989	2	-0.12355822510799266	0.3955742061893756	0.7547733504278608	89.53575712876274	0.8922064535964824
IBS-D	PWY-6263	2	-0.3132862748898449	1.1689382071624757	0.788692183710967	85.27922806393593	0.8922064535964824
IBS-D	PWY-6282	2	-0.12619349932191504	0.39123561295171155	0.7470351896493007	89.78354150775675	0.8922064535964824
IBS-D	PWY-6749	2	0.2752031274007125	0.8199527572982449	0.7371477059860807	60.06041682117307	0.8922064535964824
IBS-D	PWY-7371	2	-0.31021356466878186	1.1671956556091585	0.7904110864076219	84.62487749785831	0.8922064535964824
IBS-D	PWY-7456	2	0.11970234273775157	0.40750849903273456	0.7689550931902001	44.93172821801581	0.8922064535964824
IBS-D	PWY-7664	2	-0.09432702984055895	0.32708246816691366	0.7730488841633293	90.54233213013194	0.8922064535964824
IBS-D	PWY0-781	2	-0.005321085864858854	0.01754597562381853	0.7616876751256684	0	0.8922064535964824
IBS-D	P562-PWY	2	-0.15647456424047695	0.6215716265883188	0.8012418839737399	87.82498332084194	0.8946062514416766
IBS-D	PWY-5304	2	-0.17530747716416945	0.719678297361625	0.8075472538181577	49.156733597721505	0.8946062514416766
IBS-D	PWY-5837	2	0.06371326688991723	0.2544657495707008	0.8022930921561253	81.00590278806375	0.8946062514416766
IBS-D	PWY-6969	2	-0.0205676548447469	0.08186935115428556	0.8016399011140009	0	0.8946062514416766
IBS-D	PWY-7237	2	-0.16046521501762753	0.6525793359646989	0.805764440671694	88.54204797677994	0.8946062514416766
IBS-D	PWY-7220	2	-0.009402027631143964	0.04437167882270477	0.8321908724103204	45.254268487647636	0.9117385293318953
IBS-D	PWY-7222	2	-0.009402027631143964	0.04437167882270477	0.8321908724103204	45.254268487647636	0.9117385293318953
IBS-D	PWY0-1241	2	0.04338231395642497	0.2035067860386875	0.8311914067951335	77.85118290630267	0.9117385293318953
IBS-D	PWY-5345	2	-0.10525037226272935	0.526523940590713	0.8415614098968411	81.45716613784795	0.9186274730742074
IBS-D	PWY-3001	2	-0.006662849818099207	0.03490060665248648	0.8485966665771449	66.54688262149038	0.9229263016057999
IBS-D	AST-PWY	2	-0.2617975299817542	1.4861736332046018	0.8601718483121663	93.05318690756694	0.9281677153055422
IBS-D	P124-PWY	2	-0.051218229298653176	0.29106523550280494	0.8603189152469803	20.64727980516272	0.9281677153055422
IBS-D	PWY-6545	2	0.13537577740018447	0.797728761511238	0.8652448845166598	89.1954397979246	0.9281677153055422
IBS-D	PWY-6737	2	-0.008756533097565706	0.0519133342812856	0.8660515046942703	0	0.9281677153055422
IBS-D	PWY0-1415	2	-0.016577833646693615	0.10050674141378031	0.8689892368129069	0	0.9281677153055422
IBS-D	HSERMETANA-PWY	2	0.0128454537130294	0.08357749427436499	0.8778501261233427	79.63887778456483	0.9309584967429042
IBS-D	PWY-7013	2	0.12788479710729062	0.8313766290368565	0.8777493458080301	62.09466865889297	0.9309584967429042
IBS-D	PHOSLIPSYN-PWY	2	-0.008349615855381614	0.060859116412402596	0.8908760216484516	88.85177471700628	0.93479244525084
IBS-D	PWY0-862	2	0.025758816786620495	0.18263586028946843	0.8878389697053136	86.26921767099375	0.93479244525084
IBS-D	SULFATE-CYS-PWY	2	-0.08555163012415132	0.5952606184581628	0.8857205505849881	84.21608143072883	0.93479244525084
IBS-D	HEMESYN2-PWY	2	-0.011255745802300501	0.09495127173787535	0.9056379502389567	56.70653975844354	0.9356614280039263
IBS-D	HISTSYN-PWY	2	-0.015626653696441756	0.12565360584529908	0.9010279034321288	74.67324601472787	0.9356614280039263
IBS-D	PWY-6151	2	0.008397788865597108	0.06422996783711696	0.8959765191531739	66.22054351443238	0.9356614280039263
IBS-D	PWY-7332	2	-0.10167162857967293	0.8741087417430012	0.9074031969568278	77.19338608919782	0.9356614280039263
IBS-D	SO4ASSIM-PWY	2	-0.08919131485286713	0.7342574410462114	0.9033176281050188	84.27756885778672	0.9356614280039263
IBS-D	PWY-6630	2	-0.0023615957637290966	0.02114663261204746	0.9110793938265972	0	0.9362126184838827
IBS-D	PWY-6891	2	-0.033200291199380644	0.3567205349656765	0.9258472578588077	66.59990029077822	0.9481184977385728
IBS-D	PWY-6562	2	0.027593984847143947	0.3507323415698147	0.9372908636132052	0	0.956550264920326
GERD	1CMET2-PWY	4	0.014215548383246152	0.01789343137503991	0.42692986901724334	16.711988534115	0.9697607697653836
GERD	3-HYDROXYPHENYLACETATE-DEGRADATION-PWY	4	-0.07119364823798166	0.2343755007192577	0.7613115682189333	0	0.9697607697653836
GERD	ALL-CHORISMATE-PWY	4	0.03697915546260718	0.18173187687843795	0.8387583576375741	0	0.9697607697653836
GERD	ARG+POLYAMINE-SYN	4	0.02860464751483721	0.06704591586780816	0.6696396248023542	0	0.9697607697653836
GERD	ARGDEG-PWY	2	-0.13433303684355027	0.5372383754973736	0.8025536034673029	0	0.9697607697653836
GERD	ARGSYN-PWY	4	0.014977422321773067	0.04603609659401991	0.744923124991912	35.71015893269253	0.9697607697653836
GERD	ARGSYNBSUB-PWY	4	0.016078651909254754	0.050193414816849656	0.7487152337367082	25.10841288164319	0.9697607697653836
GERD	ARO-PWY	4	-0.00781499753260501	0.0144509269973254	0.5886484856362754	27.858484339944667	0.9697607697653836
GERD	ASPASN-PWY	4	0.04278957145934707	0.03407513935176745	0.20920965592188218	18.19015245196698	0.9697607697653836
GERD	AST-PWY	3	0.0751161263300216	0.33616499497078217	0.8231851587698998	0	0.9697607697653836
GERD	BIOTIN-BIOSYNTHESIS-PWY	4	-0.0919184254078354	0.08131698012088366	0.2583195697651363	0	0.9697607697653836
GERD	BRANCHED-CHAIN-AA-SYN-PWY	4	0.04810227323481115	0.040448988488738506	0.23435770533295397	74.51604061817255	0.9697607697653836
GERD	CALVIN-PWY	4	-0.013511540621708477	0.012393779758382694	0.2756306703528837	0	0.9697607697653836
GERD	CATECHOL-ORTHO-CLEAVAGE-PWY	4	-0.07834246156438743	0.305387823048203	0.7975382730902665	0	0.9697607697653836
GERD	CENTFERM-PWY	4	0.04302983645841176	0.11715983937296956	0.7134141773625673	0	0.9697607697653836
GERD	CHLOROPHYLL-SYN	3	0.23163427066891182	0.17175430524287702	0.17745347845856474	0	0.9697607697653836
GERD	COA-PWY	4	-0.00708229393612969	0.019215881091689587	0.7124522699790903	36.1187161998385	0.9697607697653836
GERD	COBALSYN-PWY	4	0.04717412771356019	0.0645241530633591	0.46471315778881805	0	0.9697607697653836
GERD	CODH-PWY	4	0.08941142810632408	0.3575970956048233	0.8025610641721451	41.18029589528713	0.9697607697653836
GERD	COLANSYN-PWY	4	0.01688479822561251	0.06914660939163232	0.8070849295402909	30.15115906370755	0.9697607697653836
GERD	COMPLETE-ARO-PWY	4	-0.005969019084759583	0.01417511241673232	0.6736882818562795	35.29497614852932	0.9697607697653836
GERD	CRNFORCAT-PWY	3	-0.470485889064932	0.26997777953530405	0.08138887181937085	1.1518093091915493	0.9697607697653836
GERD	DAPLYSINESYN-PWY	4	-0.008107126634119236	0.019171209389986	0.6723826021335273	18.467960432000634	0.9697607697653836
GERD	DENITRIFICATION-PWY	4	0.2290957892223503	0.2007008890812549	0.2536707723657903	0	0.9697607697653836
GERD	DENOVOPURINE2-PWY	4	-0.011126314122970573	0.014532383626835078	0.44390118858732885	35.03404064119122	0.9697607697653836
GERD	DHGLUCONATE-PYR-CAT-PWY	3	-0.10836705124965827	0.18461976713600642	0.557220993920436	0	0.9697607697653836
GERD	DTDPRHAMSYN-PWY	4	0.007685494837760504	0.03789332425865499	0.839276327159211	58.42396535263018	0.9697607697653836
GERD	ECASYN-PWY	2	-0.3426516196944368	0.7766213622822754	0.6590623646391018	0	0.9697607697653836
GERD	ENTBACSYN-PWY	4	0.1335565863202836	0.3228427487241891	0.6791016742938218	57.479291731458545	0.9697607697653836
GERD	FASYN-ELONG-PWY	4	-0.01772172520948752	0.046470660291003336	0.7029413392565498	72.00331439597915	0.9697607697653836
GERD	FASYN-INITIAL-PWY	4	0.029137331377740064	0.07903464445040494	0.7123772117413625	0.28646847068169845	0.9697607697653836
GERD	FERMENTATION-PWY	4	-0.06382674036910392	0.026378327932510732	0.015534773102352788	32.557480039370816	0.9697607697653836
GERD	FOLSYN-PWY	4	-0.01737858809423961	0.012725354060244902	0.17204370424575172	20.898620620226776	0.9697607697653836
GERD	FUC-RHAMCAT-PWY	4	0.062101987724554	0.24091482258187985	0.7965800172172058	71.71988377903962	0.9697607697653836
GERD	FUCCAT-PWY	4	0.0698325017931369	0.1589822334746354	0.6604824238031459	41.43142407465965	0.9697607697653836
GERD	GALACT-GLUCUROCAT-PWY	4	0.18980591655726323	0.1545292525779519	0.2193401126485753	53.011331481867096	0.9697607697653836
GERD	GALACTARDEG-PWY	3	0.240202503986565	0.4063285302954322	0.5544176234851741	0	0.9697607697653836
GERD	GALACTUROCAT-PWY	4	0.1820497419580697	0.11633905172428664	0.11762498570720877	34.86684674828829	0.9697607697653836
GERD	GALLATE-DEGRADATION-I-PWY	4	0.22487956134094975	0.2653591282440484	0.39674231245590064	0	0.9697607697653836
GERD	GALLATE-DEGRADATION-II-PWY	3	0.29933893948560425	0.266577562421479	0.2614815694341059	0	0.9697607697653836
GERD	GLCMANNANAUT-PWY	4	-0.11418174902929862	0.05590233064811565	0.041099763773415725	0	0.9697607697653836
GERD	GLUCARDEG-PWY	3	0.2990800924017975	0.4130335856071957	0.4690006689505422	0	0.9697607697653836
GERD	GLUCARGALACTSUPER-PWY	3	0.240202503986565	0.4063285302954322	0.5544176234851741	0	0.9697607697653836
GERD	GLUCONEO-PWY	4	0.02292765138309591	0.029023277067195367	0.42954260848092446	74.85588039745846	0.9697607697653836
GERD	GLUCOSE1PMETAB-PWY	4	0.03473610989619244	0.13749199181658442	0.8005456688855752	51.004519695226854	0.9697607697653836
GERD	GLUCUROCAT-PWY	4	0.20671443473968104	0.1325035912315567	0.11874412976120996	44.48320708714438	0.9697607697653836
GERD	GLUTORN-PWY	4	0.029673133631323977	0.06459826101831402	0.6459837097482541	21.906361805298708	0.9697607697653836
GERD	GLYCOCAT-PWY	4	0.026499186139052666	0.05500313907050391	0.6299651602309582	40.09932123505907	0.9697607697653836
GERD	GLYCOGENSYNTH-PWY	4	-0.038407317794610124	0.025043429830169994	0.12512107211612247	8.119456263180416	0.9697607697653836
GERD	GLYCOL-GLYOXDEG-PWY	4	-0.42658165281497	0.31876435475967996	0.18081980574236486	47.876142655385095	0.9697607697653836
GERD	GLYCOLYSIS	4	-0.018521200690755812	0.011056983434941046	0.09392086287565046	0	0.9697607697653836
GERD	GLYCOLYSIS-E-D	4	0.026733218950640472	0.04514876638785056	0.5537742186885973	50.58912809135712	0.9697607697653836
GERD	GLYCOLYSIS-TCA-GLYOX-BYPASS	4	-0.08388929665311555	0.1514964334624906	0.5797583250092188	0	0.9697607697653836
GERD	GLYOXYLATE-BYPASS	4	-0.1600029804069691	0.2781722899334773	0.5651602259420248	31.972347654023356	0.9697607697653836
GERD	GOLPDLCAT-PWY	4	0.3784290047834575	0.28180195639851463	0.1793076230456973	0	0.9697607697653836
GERD	HCAMHPDEG-PWY	3	0.0735535334413735	0.1799628044060278	0.6827486783514138	0	0.9697607697653836
GERD	HEME-BIOSYNTHESIS-II	4	0.03510613651268051	0.07007516505567693	0.6163864005068347	69.62690992603405	0.9697607697653836
GERD	HEMESYN2-PWY	4	-0.008650925613360994	0.03540110359211396	0.806945194417288	0	0.9697607697653836
GERD	HISTSYN-PWY	4	0.046832344284012735	0.06638332489877487	0.48050936015377216	42.23141990983922	0.9697607697653836
GERD	HOMOSER-METSYN-PWY	4	0.012646211267683782	0.026094481871774537	0.6279376731605886	0	0.9697607697653836
GERD	HSERMETANA-PWY	4	0.03625759945385904	0.030912622334661268	0.24083351304101627	0	0.9697607697653836
GERD	ILEUSYN-PWY	4	0.0533620404095707	0.04487188051259016	0.2343574666261143	77.9118085250366	0.9697607697653836
GERD	KDO-NAGLIPASYN-PWY	4	-0.155305510640047	0.2081703461391806	0.4556371422625253	23.124817454882027	0.9697607697653836
GERD	KETOGLUCONMET-PWY	4	0.09238032355039086	0.159304157604162	0.5619827222669633	0	0.9697607697653836
GERD	LACTOSECAT-PWY	4	0.04312657358433833	0.18850003676929128	0.8190335820128802	66.19346448294446	0.9697607697653836
GERD	LEU-DEG2-PWY	4	0.19601791233152144	0.22620792947850085	0.38619484427619827	0	0.9697607697653836
GERD	LIPASYN-PWY	2	-0.27676408866675367	0.4494614794306975	0.5380475144342745	68.27007626873741	0.9697607697653836
GERD	LPSSYN-PWY	2	-0.23372559874362886	0.7255558026628787	0.7473518021038046	0	0.9697607697653836
GERD	MET-SAM-PWY	4	0.006977651085841035	0.022642793723742862	0.7579589823678156	19.61840035865562	0.9697607697653836
GERD	METHYLGALLATE-DEGRADATION-PWY	4	0.2246972144168155	0.26524357991008185	0.3969196802881814	0	0.9697607697653836
GERD	NAD-BIOSYNTHESIS-II	4	-0.1121580673483582	0.2243197042437466	0.6170806797963846	68.58233443677196	0.9697607697653836
GERD	NADSYN-PWY	4	-0.07327198915664494	0.2139202131731315	0.7319594626564812	0	0.9697607697653836
GERD	NAGLIPASYN-PWY	4	0.028912738087540642	0.06958830135268995	0.6777885481147256	49.90395117794869	0.9697607697653836
GERD	NONOXIPENT-PWY	4	0.006251967785245494	0.021818736114675445	0.7744636090695973	37.56513701813134	0.9697607697653836
GERD	ORNARGDEG-PWY	2	-0.13433303684355027	0.5372383754973736	0.8025536034673029	0	0.9697607697653836
GERD	ORNDEG-PWY	2	-0.3430766330499486	0.6793491694504077	0.6135533538769316	0	0.9697607697653836
GERD	P101-PWY	3	0.500769889070619	0.3356326423860738	0.13569446939822194	15.405481561208724	0.9697607697653836
GERD	P105-PWY	4	-0.052977890839588565	0.16251158253409148	0.7444284756722904	11.654664751610264	0.9697607697653836
GERD	P108-PWY	4	0.0355110380451105	0.10333544322385702	0.7311108788519649	58.570358364611394	0.9697607697653836
GERD	P122-PWY	4	0.2173764702357441	0.17495002590309106	0.21404989998752302	64.99033765430067	0.9697607697653836
GERD	P124-PWY	4	0.23346802048965723	0.18039192360086254	0.1955871717471761	67.11111951027273	0.9697607697653836
GERD	P125-PWY	4	0.22874088198224352	0.15638079165394095	0.143544763228132	64.0830160187959	0.9697607697653836
GERD	P162-PWY	4	0.1464871248709384	0.13092105405917315	0.26318424511738625	0	0.9697607697653836
GERD	P163-PWY	4	0.22344819668215096	0.16798833022237789	0.18347175800859017	0	0.9697607697653836
GERD	P164-PWY	4	0.19289560634685904	0.11245486421788332	0.08628734173292403	0	0.9697607697653836
GERD	P184-PWY	4	0.053226599648656434	0.24040608779987938	0.8247787519694207	0	0.9697607697653836
GERD	P221-PWY	4	0.26900364602096527	0.17983533387407602	0.1346971518689348	0	0.9697607697653836
GERD	P23-PWY	4	0.05684106798732746	0.057776182877496446	0.32520654542672406	0	0.9697607697653836
GERD	P281-PWY	4	0.2774336670335157	0.25478602353819285	0.27620289188265623	0	0.9697607697653836
GERD	P381-PWY	4	0.1092256913162502	0.25972182215130707	0.6740846138257348	38.08343956907575	0.9697607697653836
GERD	P4-PWY	4	0.017200955563531788	0.02417090433917151	0.476688417548663	57.388670042491576	0.9697607697653836
GERD	P42-PWY	4	0.0773240940775984	0.07385064945520418	0.29508418965268685	67.73107256157881	0.9697607697653836
GERD	P441-PWY	4	-0.039990127222556765	0.03225378117047305	0.2150277075327757	0	0.9697607697653836
GERD	P461-PWY	4	-0.030362799315646852	0.10632920285466234	0.7752192344399771	0	0.9697607697653836
GERD	P562-PWY	4	0.1713067501638878	0.19072044673683558	0.3690743361767886	34.01426974898856	0.9697607697653836
GERD	PANTO-PWY	4	0.029784666488029403	0.03920633799344046	0.4474398530336416	32.9383314625309	0.9697607697653836
GERD	PANTOSYN-PWY	4	0.033944272864536135	0.0401216646125561	0.39753404894493055	54.21425579364995	0.9697607697653836
GERD	PENTOSE-P-PWY	4	-0.051373725833066486	0.04999150125605447	0.3041148760089705	53.93927662551575	0.9697607697653836
GERD	PEPTIDOGLYCANSYN-PWY	4	-0.013438058113783588	0.015879918940387074	0.39742464911553077	22.230095577123564	0.9697607697653836
GERD	PHOSLIPSYN-PWY	4	-0.026704471483860244	0.013514900296792032	0.04816291925936151	0	0.9697607697653836
GERD	POLYAMINSYN3-PWY	4	0.038621269279865	0.14588048730368944	0.7912051713692855	44.06691851606765	0.9697607697653836
GERD	POLYAMSYN-PWY	4	0.07900005574862211	0.0815336814570971	0.33258240628166014	0	0.9697607697653836
GERD	POLYISOPRENSYN-PWY	4	-0.014295197611265242	0.03050525698025966	0.6393454016607828	71.16574151247998	0.9697607697653836
GERD	PPGPPMET-PWY	4	-0.03671739859515154	0.18174245523020513	0.8398933985954598	30.74823895373036	0.9697607697653836
GERD	PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY	4	-0.0865770471988499	0.40598904335454283	0.8311321941200944	61.397693427553676	0.9697607697653836
GERD	PRPP-PWY	4	0.033784794197202865	0.0181075127808057	0.06207092258135242	0	0.9697607697653836
GERD	PWY-1269	4	0.03165662783763938	0.060328390918442186	0.5997650069826785	36.53511826287587	0.9697607697653836
GERD	PWY-1361	2	0.16578378377086028	0.4333163999242723	0.7020216256622316	0	0.9697607697653836
GERD	PWY-181	4	-0.12042015490886811	0.22335524787383865	0.589789001140874	0	0.9697607697653836
GERD	PWY-1861	4	0.38420993675402404	0.24073679904453624	0.1104943528913862	0	0.9697607697653836
GERD	PWY-2941	4	0.05168014163578627	0.11133803924405489	0.6425236111471899	63.341241476063225	0.9697607697653836
GERD	PWY-2942	4	0.009138104634712017	0.01631838424736981	0.5754874022584122	32.66863693319717	0.9697607697653836
GERD	PWY-3001	4	0.021979788994467096	0.02402328004036611	0.3602246777779785	64.52437907176736	0.9697607697653836
GERD	PWY-3661	2	-0.1502136112118938	0.6295571258802745	0.811414187211288	68.97935550054927	0.9697607697653836
GERD	PWY-3781	4	0.048248573941885003	0.12988826818053173	0.710293350495153	0	0.9697607697653836
GERD	PWY-4984	4	0.142865463792809	0.1985327505577372	0.4717672901171906	0	0.9697607697653836
GERD	PWY-5005	4	0.043190750791758895	0.13021703576031496	0.7401287911247365	0	0.9697607697653836
GERD	PWY-5022	4	0.07121234564483103	0.14647183428884408	0.6268363109305387	16.560989751077138	0.9697607697653836
GERD	PWY-5088	4	0.058266603805904545	0.20926888356417817	0.7806827750527542	0	0.9697607697653836
GERD	PWY-5097	4	0.004925157861141453	0.025637923788420475	0.8476604316257127	62.771540777953696	0.9697607697653836
GERD	PWY-5100	4	0.05886575333037561	0.05524212766688429	0.28660661061324905	60.94541881651647	0.9697607697653836
GERD	PWY-5101	4	0.049483354964432895	0.045365580205229496	0.27537467220178896	77.35443423177847	0.9697607697653836
GERD	PWY-5103	4	0.05224509871776549	0.04681520567695799	0.2644282681828011	75.62759079994632	0.9697607697653836
GERD	PWY-5104	4	0.07507334957874362	0.030945518931153687	0.01526692188775763	0	0.9697607697653836
GERD	PWY-5121	4	0.02163489163066382	0.027819492334543262	0.43675283519114555	4.328547366588288	0.9697607697653836
GERD	PWY-5154	4	-0.16829324458424627	0.15999333430425056	0.2928561688750788	58.32409559293504	0.9697607697653836
GERD	PWY-5177	4	0.07124461536855299	0.14137631037353024	0.6143063366396619	0	0.9697607697653836
GERD	PWY-5178	4	-0.15021364405120938	0.16315555873400825	0.3572188518397649	0	0.9697607697653836
GERD	PWY-5180	4	0.16193640668291118	0.2181015546916865	0.4577955531847276	0	0.9697607697653836
GERD	PWY-5181	3	0.356259190855024	0.4020787837141979	0.3755942236276069	0	0.9697607697653836
GERD	PWY-5182	4	0.16193640668291118	0.2181015546916865	0.4577955531847276	0	0.9697607697653836
GERD	PWY-5188	4	-0.011108116811308879	0.03605642343613033	0.7580245428764292	9.989738227998942	0.9697607697653836
GERD	PWY-5189	4	-0.03468521109648089	0.04848317475490961	0.4743574801086422	41.12667764623281	0.9697607697653836
GERD	PWY-5265	4	-0.32619882056301497	0.35487279635795904	0.35799134523348597	5.577203713521345	0.9697607697653836
GERD	PWY-5304	4	0.45237706804355715	0.33928462093990175	0.18242478544308396	71.74188810746462	0.9697607697653836
GERD	PWY-5347	4	0.028982503426297872	0.022645438806035728	0.20060195614312767	0	0.9697607697653836
GERD	PWY-5417	4	-0.12072890814848172	0.27501434927591045	0.6606678364597636	15.697023360909881	0.9697607697653836
GERD	PWY-5420	4	-0.08642163067100825	0.3201228730928588	0.7871879990545692	28.61764638137396	0.9697607697653836
GERD	PWY-5430	4	-0.23561224682326587	0.20977850761260286	0.2613747734945057	0	0.9697607697653836
GERD	PWY-5431	4	-0.12072890814848172	0.27501434927591045	0.6606678364597636	15.697023360909881	0.9697607697653836
GERD	PWY-5484	4	-0.02707471396437345	0.02451826756989246	0.26947733000815927	39.802291271642396	0.9697607697653836
GERD	PWY-5505	4	0.17247220476277714	0.08792629507371408	0.04981439387426161	0	0.9697607697653836
GERD	PWY-5507	4	0.17028855631397027	0.29698198992028063	0.5663759798282912	34.813017656553086	0.9697607697653836
GERD	PWY-5509	4	0.03857006779979459	0.06490171525263612	0.5523220045929136	0	0.9697607697653836
GERD	PWY-5529	2	0.03596495549898398	0.15891222159361934	0.820952830415144	0	0.9697607697653836
GERD	PWY-5531	4	0.21194435802633882	0.16217863338244826	0.19126112363022113	0	0.9697607697653836
GERD	PWY-5532	2	-0.06585370233110449	0.2443002519811211	0.7874983787273923	45.52268009425655	0.9697607697653836
GERD	PWY-5647	4	-0.1396840114518959	0.1957851914923108	0.4755639726145075	0	0.9697607697653836
GERD	PWY-5651	4	-0.07292402651608405	0.214276289631726	0.7336102171083619	0	0.9697607697653836
GERD	PWY-5654	4	-0.19041076961064402	0.2203447454007411	0.38750584931771137	9.41580661833474	0.9697607697653836
GERD	PWY-5655	4	-0.16545251159042706	0.18322966128951684	0.3665371120749595	0	0.9697607697653836
GERD	PWY-5659	4	0.009548298712137974	0.04916604797940365	0.8460152666197226	44.784375807083194	0.9697607697653836
GERD	PWY-5667	4	-0.028039397144518658	0.01581222421279835	0.07618340874754795	17.005464289740694	0.9697607697653836
GERD	PWY-5676	4	0.17536955182195224	0.13323584701890898	0.18809551536392427	0	0.9697607697653836
GERD	PWY-5677	4	-0.08049362059741598	0.16360136077999604	0.6227117769923141	0	0.9697607697653836
GERD	PWY-5686	4	0.01730234013896783	0.03464383859272854	0.6174730770025854	71.43572505047793	0.9697607697653836
GERD	PWY-5705	4	-0.07327320305600026	0.19634285151918987	0.7090069841071351	0	0.9697607697653836
GERD	PWY-5747	4	-0.13258891381914428	0.22153540456427703	0.549506436644192	0	0.9697607697653836
GERD	PWY-5837	4	-0.048257462976792995	0.07575294300223885	0.5241004385505954	0	0.9697607697653836
GERD	PWY-5838	4	-0.02579867935095385	0.04825123182886265	0.5928753000850677	0	0.9697607697653836
GERD	PWY-5845	4	-0.15199592490889982	0.19715412654132694	0.4407367159618572	0	0.9697607697653836
GERD	PWY-5850	4	-0.15199592490889982	0.19715412654132694	0.4407367159618572	0	0.9697607697653836
GERD	PWY-5855	4	-0.048100462986812725	0.1965933585253557	0.8067120927410135	9.668635593161058	0.9697607697653836
GERD	PWY-5856	4	-0.048100462986812725	0.1965933585253557	0.8067120927410135	9.668635593161058	0.9697607697653836
GERD	PWY-5857	4	-0.048100462986812725	0.1965933585253557	0.8067120927410135	9.668635593161058	0.9697607697653836
GERD	PWY-5860	4	-0.15128065200783267	0.2039221950395831	0.4581753355259272	0	0.9697607697653836
GERD	PWY-5861	4	-0.05620870140555838	0.05946297764017126	0.34451991264747167	0	0.9697607697653836
GERD	PWY-5862	4	-0.15128065200783267	0.2039221950395831	0.4581753355259272	0	0.9697607697653836
GERD	PWY-5863	4	-0.03283493794976487	0.07236751123379466	0.6500268810541369	0	0.9697607697653836
GERD	PWY-5896	4	-0.15199592490889982	0.19715412654132694	0.4407367159618572	0	0.9697607697653836
GERD	PWY-5897	4	-0.025030920217618026	0.05038283856600786	0.6193199325291552	0	0.9697607697653836
GERD	PWY-5898	4	-0.025030920217618026	0.05038283856600786	0.6193199325291552	0	0.9697607697653836
GERD	PWY-5899	4	-0.025030920217618026	0.05038283856600786	0.6193199325291552	0	0.9697607697653836
GERD	PWY-5910	4	0.08497110342320222	0.1584920039868145	0.5918740041198708	69.78587422510779	0.9697607697653836
