feature	metadata	value	coef	stderr	N	N.not.0	pval	qval	study	disease
PWY-6151	group	LPRD	0.0953577841508687	0.0498785858656856	151	151	0.0578215952576038	0.140961522166466	Zheng_2024	LPRD
ARGDEG-PWY	group	LPRD	-1.10055439549248	0.581638310989515	151	102	0.0604092360158564	0.144701193247284	Zheng_2024	LPRD
BRANCHED-CHAIN-AA-SYN-PWY	group	LPRD	0.0598623194351151	0.0316172430366434	151	151	0.0602508714595723	0.144701193247284	Zheng_2024	LPRD
ORNARGDEG-PWY	group	LPRD	-1.10055439549248	0.581638310989515	151	102	0.0604092360158564	0.144701193247284	Zheng_2024	LPRD
PWY-5417	group	LPRD	-1.08557030523664	0.575401260533776	151	135	0.0611554145715953	0.144804774732743	Zheng_2024	LPRD
PWY-5431	group	LPRD	-1.08557030523664	0.575401260533776	151	135	0.0611554145715953	0.144804774732743	Zheng_2024	LPRD
GALACTARDEG-PWY	group	LPRD	-0.907587968878143	0.485464379626113	151	138	0.063512150457988	0.14867617039029	Zheng_2024	LPRD
GLUCARGALACTSUPER-PWY	group	LPRD	-0.907587968878143	0.485464379626113	151	138	0.063512150457988	0.14867617039029	Zheng_2024	LPRD
PWY-5384	group	LPRD	-0.311530091678447	0.167394234599654	151	151	0.0647066940934771	0.14949148558942	Zheng_2024	LPRD
PWY-6895	group	LPRD	-0.12904242626374	0.0693418888616693	151	151	0.0647204944457181	0.14949148558942	Zheng_2024	LPRD
PWY-7208	group	LPRD	0.0467894698555577	0.0251643619445111	151	151	0.0649489706808401	0.14949148558942	Zheng_2024	LPRD
CATECHOL-ORTHO-CLEAVAGE-PWY	group	LPRD	-1.05561926183891	0.569119063507361	151	135	0.0655967538102336	0.149668611005594	Zheng_2024	LPRD
RIBOSYN2-PWY	group	LPRD	0.0632749717088035	0.0341335302324084	151	151	0.06575247231071	0.149668611005594	Zheng_2024	LPRD
ENTBACSYN-PWY	group	LPRD	0.401155215441331	0.217969962518807	151	151	0.0676966930638341	0.152426239319317	Zheng_2024	LPRD
P163-PWY	group	LPRD	0.342677536909299	0.186200715863972	151	151	0.0677038878529976	0.152426239319317	Zheng_2024	LPRD
PWY-5531	group	LPRD	0.744719037472071	0.406710609253134	151	111	0.0690864020270317	0.153857284514254	Zheng_2024	LPRD
PWY-7159	group	LPRD	0.744719037472071	0.406710609253134	151	111	0.0690864020270317	0.153857284514254	Zheng_2024	LPRD
PWY-5022	group	LPRD	0.249947109682675	0.138302667001913	151	151	0.0727411592882011	0.161125578638381	Zheng_2024	LPRD
HISTSYN-PWY	group	LPRD	-0.131714265312251	0.0743746741822921	151	151	0.078612645728487	0.17320005369057	Zheng_2024	LPRD
ILEUSYN-PWY	group	LPRD	0.0609938531942384	0.0347206522947901	151	151	0.0810227898270817	0.176295446403703	Zheng_2024	LPRD
PWY-6609	group	LPRD	0.11010684523192	0.0627361610464273	151	151	0.0813012980987949	0.176295446403703	Zheng_2024	LPRD
VALSYN-PWY	group	LPRD	0.0609938531942384	0.0347206522947901	151	151	0.0810227898270817	0.176295446403703	Zheng_2024	LPRD
METHGLYUT-PWY	group	LPRD	-0.659410556095044	0.376323759811848	151	81	0.0817892196923788	0.17642491368199	Zheng_2024	LPRD
PWY-7391	group	LPRD	0.622216044496795	0.361807650271327	151	129	0.0875556231006799	0.187879774570209	Zheng_2024	LPRD
1CMET2-PWY	group	LPRD	0.0624939335301422	0.0369000626056885	151	151	0.0924308870694554	0.19629652305472	Zheng_2024	LPRD
PWY-6182	group	LPRD	-0.999460999299008	0.589916307897958	151	131	0.092308510644263	0.19629652305472	Zheng_2024	LPRD
PWY-5304	group	LPRD	0.444417417240395	0.265444274199184	151	151	0.0961812579940316	0.203213734838672	Zheng_2024	LPRD
CODH-PWY	group	LPRD	-0.294099975675325	0.178499023803515	151	151	0.10153629158684	0.209296831448282	Zheng_2024	LPRD
PWY-3781	group	LPRD	-0.347104133448124	0.209505693127827	151	151	0.0996689112395545	0.209296831448282	Zheng_2024	LPRD
PWY-5509	group	LPRD	0.194498589055674	0.117981836248451	151	151	0.101347454975479	0.209296831448282	Zheng_2024	LPRD
PWY-6174	group	LPRD	0.774334513800494	0.469273359752161	151	78	0.101034825029219	0.209296831448282	Zheng_2024	LPRD
PWY-6269	group	LPRD	0.193674095328152	0.117569469130123	151	151	0.101600403615671	0.209296831448282	Zheng_2024	LPRD
PWY-5695	group	LPRD	0.0892976016980885	0.0549759744026299	151	151	0.10642488700949	0.218144544516965	Zheng_2024	LPRD
P461-PWY	group	LPRD	-0.260922503736389	0.161238498355206	151	151	0.107725925838378	0.219718224977285	Zheng_2024	LPRD
COBALSYN-PWY	group	LPRD	0.189122523304215	0.117518843976707	151	151	0.109668475611399	0.222578383999489	Zheng_2024	LPRD
PWY-6749	group	LPRD	-0.346448551147392	0.215662506506112	151	151	0.110294794411759	0.222752231851199	Zheng_2024	LPRD
PWY-5392	group	LPRD	-0.535297380947475	0.334087259757207	151	42	0.111214204350687	0.223513425329186	Zheng_2024	LPRD
PPGPPMET-PWY	group	LPRD	-0.209295910312614	0.132920102133527	151	151	0.117469882666268	0.234939765332536	Zheng_2024	LPRD
GLUCONEO-PWY	group	LPRD	0.0524525313671247	0.0338400588455227	151	151	0.123259827180862	0.241824041897691	Zheng_2024	LPRD
PWY-5677	group	LPRD	0.223033850430395	0.143337120254365	151	151	0.121827455502721	0.241824041897691	Zheng_2024	LPRD
PWY-6629	group	LPRD	-0.424669182465896	0.273722913048211	151	57	0.12291379501931	0.241824041897691	Zheng_2024	LPRD
TRPSYN-PWY	group	LPRD	-0.0986036221330386	0.0635000734379244	151	151	0.12258974022814	0.241824041897691	Zheng_2024	LPRD
GLCMANNANAUT-PWY	group	LPRD	0.112510480168276	0.0731006245314885	151	151	0.125896495580035	0.24351810412664	Zheng_2024	LPRD
PWY-6565	group	LPRD	-0.41788224205714	0.271102822152576	151	59	0.12533667051478	0.24351810412664	Zheng_2024	LPRD
THISYN-PWY	group	LPRD	-0.0651136959298769	0.0421959389176496	151	151	0.12492114153311	0.24351810412664	Zheng_2024	LPRD
P125-PWY	group	LPRD	0.236237581453898	0.15456709241601	151	151	0.128537820636429	0.247465336926208	Zheng_2024	LPRD
PWY-6478	group	LPRD	-0.186994607762254	0.122677918801154	151	151	0.129560291916465	0.248273675672483	Zheng_2024	LPRD
FAO-PWY	group	LPRD	-0.544049939851523	0.357979480887797	151	151	0.130685517197627	0.249270523543622	Zheng_2024	LPRD
PYRIDNUCSYN-PWY	group	LPRD	0.0867770371191826	0.0574511678390627	151	151	0.13304680198528	0.252604988101084	Zheng_2024	LPRD
PWY-6891	group	LPRD	-0.180035241975504	0.119383499938166	151	151	0.133661385198704	0.252607755513147	Zheng_2024	LPRD
PWY-5178	group	LPRD	-0.808114156606778	0.545026683523227	151	122	0.140264629607849	0.26387683743577	Zheng_2024	LPRD
PWY-5656	group	LPRD	0.551722948130198	0.37548854612801	151	44	0.143846954695636	0.269386115157282	Zheng_2024	LPRD
PWY1G-0	group	LPRD	0.407059841473541	0.279791302033861	151	151	0.147808850172657	0.275553150548121	Zheng_2024	LPRD
PWY-5097	group	LPRD	-0.0316377918577362	0.0218455733430892	151	151	0.149648947489987	0.277726875521958	Zheng_2024	LPRD
PWY-6507	group	LPRD	0.177244812813956	0.12301011247549	151	151	0.151712150266208	0.279041990668204	Zheng_2024	LPRD
PWY-6588	group	LPRD	0.192695539995294	0.133707024075671	151	151	0.151632849246224	0.279041990668204	Zheng_2024	LPRD
P341-PWY	group	LPRD	0.88233009361239	0.615668022872534	151	88	0.153916637355812	0.280591391993781	Zheng_2024	LPRD
PWY-6992	group	LPRD	-0.68568309033381	0.478082304636864	151	100	0.153600178813726	0.280591391993781	Zheng_2024	LPRD
PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY	group	LPRD	-0.744608165518727	0.528330481632186	151	148	0.160812264805006	0.290590583770449	Zheng_2024	LPRD
PWY-2942	group	LPRD	0.0397170463305007	0.0281681271735723	151	151	0.160623843347475	0.290590583770449	Zheng_2024	LPRD
PWY-7003	group	LPRD	-0.176623121316486	0.126334761179799	151	151	0.16417380882638	0.295369472648334	Zheng_2024	LPRD
PWY-7456	group	LPRD	0.206635050755611	0.14810560897235	151	151	0.165035473858299	0.295628761867909	Zheng_2024	LPRD
KETOGLUCONMET-PWY	group	LPRD	-0.737702012293107	0.53381427049392	151	128	0.169056903062603	0.30047288788525	Zheng_2024	LPRD
PWY-7385	group	LPRD	0.3745311623553	0.271107897815732	151	28	0.169198325216937	0.30047288788525	Zheng_2024	LPRD
PWY-1501	group	LPRD	0.486153490487862	0.353578994184431	151	32	0.171210915749418	0.302742048449615	Zheng_2024	LPRD
P562-PWY	group	LPRD	0.265047086987223	0.19590595871507	151	151	0.178127249222506	0.31285107032576	Zheng_2024	LPRD
PWY-6123	group	LPRD	0.0517521784654112	0.0382802457500832	151	151	0.178446605646975	0.31285107032576	Zheng_2024	LPRD
POLYAMINSYN3-PWY	group	LPRD	-0.256380730766772	0.190014509238293	151	151	0.179297221482835	0.313010403605628	Zheng_2024	LPRD
PWY-5532	group	LPRD	-0.32196196409159	0.23917330877624	151	25	0.180300206637191	0.3134332706098	Zheng_2024	LPRD
PWYG-321	group	LPRD	-0.0893708088762178	0.0668231442625057	151	151	0.183122603802332	0.317002154481348	Zheng_2024	LPRD
PWY-6957	group	LPRD	0.413103853017928	0.314472399245053	151	32	0.19098613126828	0.32923132252105197	Zheng_2024	LPRD
PWY-6147	group	LPRD	0.046406215054031	0.0358388066362948	151	151	0.197371637330779	0.33882131075117	Zheng_2024	LPRD
PWY-5101	group	LPRD	0.0472191736379246	0.0365384244848457	151	151	0.198248507336664	0.338914460675127	Zheng_2024	LPRD
ORNDEG-PWY	group	LPRD	-0.806306311527303	0.629420553327603	151	98	0.202173542897728	0.342779834048823	Zheng_2024	LPRD
PWY-621	group	LPRD	0.0974054749588714	0.0759046317055385	151	151	0.201392880833583	0.342779834048823	Zheng_2024	LPRD
PWY-5183	group	LPRD	-0.740680922873652	0.58289109417833	151	99	0.205815070112464	0.344698410107054	Zheng_2024	LPRD
PWY-6471	group	LPRD	0.146484300249632	0.115014821835502	151	151	0.204784042253558	0.344698410107054	Zheng_2024	LPRD
PWY-6876	group	LPRD	0.474837690708996	0.37359909837987	151	147	0.205715772771959	0.344698410107054	Zheng_2024	LPRD
PWY-5676	group	LPRD	-0.19357400367891	0.155973254339881	151	151	0.21652963164761	0.361174932140953	Zheng_2024	LPRD
GOLPDLCAT-PWY	group	LPRD	0.31618689575161	0.255772824543779	151	149	0.218328673125611	0.362707311805451	Zheng_2024	LPRD
PWY-7398	group	LPRD	0.224690295243594	0.183852557060059	151	21	0.223591245855223	0.369958205993381	Zheng_2024	LPRD
PWY-7539	group	LPRD	0.0420411965588007	0.0346460532653301	151	151	0.226878522731471	0.373895805461465	Zheng_2024	LPRD
PWY-6545	group	LPRD	-0.12247710115113	0.102169649882518	151	151	0.232523545685892	0.381672114831026	Zheng_2024	LPRD
COLANSYN-PWY	group	LPRD	-0.0753447180467495	0.0646626423722825	151	151	0.245801245780126	0.401865528815127	Zheng_2024	LPRD
GLUCARDEG-PWY	group	LPRD	-0.495357506913043	0.428681747505139	151	139	0.249720318567808	0.406659174900936	Zheng_2024	LPRD
PWY-6581	group	LPRD	0.19363076136933	0.168682926162948	151	16	0.252850420503559	0.41013532774593	Zheng_2024	LPRD
POLYISOPRENSYN-PWY	group	LPRD	0.0328998299640319	0.0292205925773165	151	151	0.262012781332833	0.422368886668741	Zheng_2024	LPRD
PWY-6892	group	LPRD	-0.0925689462382139	0.0822912657127591	151	151	0.262442803366985	0.422368886668741	Zheng_2024	LPRD
P261-PWY	group	LPRD	0.504978415956435	0.452758077308854	151	120	0.266501124046615	0.427231373957997	Zheng_2024	LPRD
P621-PWY	group	LPRD	0.377921034935541	0.342365596262241	151	52	0.271436740474362	0.433457120447431	Zheng_2024	LPRD
P108-PWY	group	LPRD	-0.0992292462695909	0.0909670121932259	151	151	0.27710999695128	0.440808180478483	Zheng_2024	LPRD
P184-PWY	group	LPRD	-0.467134824618785	0.432100443853466	151	116	0.281408514426483	0.445924261321965	Zheng_2024	LPRD
TYRFUMCAT-PWY	group	LPRD	0.397620735053135	0.3730818213174	151	151	0.288249970674807	0.455015279379389	Zheng_2024	LPRD
PWY-5028	group	LPRD	-0.59384440093017	0.565215038989061	151	141	0.295119424944761	0.464080927775731	Zheng_2024	LPRD
ANAEROFRUCAT-PWY	group	LPRD	-0.029764323877943	0.0285739641444879	151	151	0.29925707171854	0.468798150372769	Zheng_2024	LPRD
PWY-7198	group	LPRD	0.302139227419408	0.291512327627911	151	150	0.301669358545331	0.470787029244986	Zheng_2024	LPRD
PWY-5705	group	LPRD	0.307564723536903	0.297832661579768	151	151	0.303428671894884	0.471745708757329	Zheng_2024	LPRD
PWY-5154	group	LPRD	-0.165544753685744	0.160816179843679	151	151	0.304958187159296	0.472341252291842	Zheng_2024	LPRD
P164-PWY	group	LPRD	0.141638458929484	0.138087784793252	151	151	0.306689130536919	0.473243152738616	Zheng_2024	LPRD
PWY-7084	group	LPRD	-0.605653007671853	0.591950653179915	151	77	0.30789624600434	0.473333034902195	Zheng_2024	LPRD
PWY-7210	group	LPRD	0.293221304447001	0.288728402664418	151	150	0.311484722684354	0.477069538089048	Zheng_2024	LPRD
PANTOSYN-PWY	group	LPRD	0.0452252624771317	0.0449548917347196	151	151	0.316039653881589	0.482253101478572	Zheng_2024	LPRD
P124-PWY	group	LPRD	0.142336935830806	0.143573397521095	151	151	0.323103414110684	0.491212570529896	Zheng_2024	LPRD
PWY-5180	group	LPRD	0.241233853676696	0.249011804690783	151	146	0.33423248417225	0.50440946329292	Zheng_2024	LPRD
PWY-5182	group	LPRD	0.241233853676696	0.249011804690783	151	146	0.33423248417225	0.50440946329292	Zheng_2024	LPRD
PWY-6185	group	LPRD	-0.621476330005688	0.649957776564056	151	114	0.340530341500747	0.512038323716452	Zheng_2024	LPRD
PANTO-PWY	group	LPRD	0.0477025768126336	0.0504593071746722	151	151	0.346001934252014	0.518373806952108	Zheng_2024	LPRD
GLUCUROCAT-PWY	group	LPRD	0.118974673312241	0.126705243189396	151	151	0.349256687771298	0.519817259710167	Zheng_2024	LPRD
PWY-6700	group	LPRD	-0.0352814916964549	0.0375921176356285	151	151	0.349488788688631	0.519817259710167	Zheng_2024	LPRD
PWY-6728	group	LPRD	0.563441612065873	0.605037988504357	151	117	0.353230696265657	0.523492974321765	Zheng_2024	LPRD
PWY-5941	group	LPRD	0.421674424864841	0.4610773422658	151	90	0.361909916437992	0.534433281621694	Zheng_2024	LPRD
PWY-3661	group	LPRD	-0.459422728801754	0.503861722386838	151	112	0.363345178626712	0.534636477122162	Zheng_2024	LPRD
P42-PWY	group	LPRD	-0.0527237994674175	0.0585936553175352	151	151	0.369667500217655	0.542003594625174	Zheng_2024	LPRD
PWY-7111	group	LPRD	0.0477470428959654	0.0532388108196086	151	151	0.3712475717696	0.542390069393884	Zheng_2024	LPRD
PWY-5415	group	LPRD	-0.400438567645498	0.45074343258276	151	146	0.375759809326639	0.547042549267051	Zheng_2024	LPRD
GLYCOCAT-PWY	group	LPRD	0.0610647628500689	0.0694473532655511	151	151	0.380656808004371	0.55059689440686	Zheng_2024	LPRD
PWY0-1533	group	LPRD	-0.396548747824643	0.451190786816094	151	141	0.380874065305716	0.55059689440686	Zheng_2024	LPRD
PWY-4361	group	LPRD	-0.593682951173331	0.681802047256547	151	91	0.385288358184143	0.553096876557027	Zheng_2024	LPRD
PWY-7527	group	LPRD	-0.593991215229161	0.680351082013493	151	91	0.384032093577475	0.553096876557027	Zheng_2024	LPRD
GALACT-GLUCUROCAT-PWY	group	LPRD	0.113780215256386	0.131993214793539	151	151	0.390064120450734	0.558008394533689	Zheng_2024	LPRD
PWY-6572	group	LPRD	0.131562901099634	0.155408496779031	151	151	0.39859700007349	0.568242090070165	Zheng_2024	LPRD
PWY-1361	group	LPRD	-0.195820128226245	0.232122464919804	151	70	0.40024137648981	0.56861878315104	Zheng_2024	LPRD
LIPASYN-PWY	group	LPRD	-0.244034917722503	0.298531938820359	151	36	0.414976551913034	0.585521381475623	Zheng_2024	LPRD
PWY-5181	group	LPRD	-0.530984729608582	0.65113514257974	151	114	0.416101847353348	0.585521381475623	Zheng_2024	LPRD
PWY-6608	group	LPRD	0.128453547557427	0.157621628677624	151	151	0.41640234168048	0.585521381475623	Zheng_2024	LPRD
DHGLUCONATE-PYR-CAT-PWY	group	LPRD	-0.478923632728301	0.595262635952564	151	90	0.422356359772667	0.591873538184825	Zheng_2024	LPRD
COMPLETE-ARO-PWY	group	LPRD	0.0103193155737607	0.0131695114221419	151	151	0.434532614863742	0.598753970982814	Zheng_2024	LPRD
PWY-3801	group	LPRD	-0.427556476643911	0.545256055285078	151	78	0.434203425769959	0.598753970982814	Zheng_2024	LPRD
PWY-5420	group	LPRD	-0.45904205874928	0.584957743079445	151	134	0.433849606524356	0.598753970982814	Zheng_2024	LPRD
PWY-6948	group	LPRD	-0.229781209173735	0.289919479642833	151	57	0.429289068938761	0.598753970982814	Zheng_2024	LPRD
PWY0-1338	group	LPRD	-0.433525348866122	0.548918679062502	151	124	0.430910945749884	0.598753970982814	Zheng_2024	LPRD
PWY-5741	group	LPRD	0.489075144550073	0.63838646616349	151	114	0.444822013883196	0.610888899066256	Zheng_2024	LPRD
PWY-5419	group	LPRD	-0.447864742415939	0.586595014788905	151	135	0.44637305163535	0.610982382969317	Zheng_2024	LPRD
PWY-7199	group	LPRD	0.0485642784991186	0.0661259202279402	151	151	0.463846271525232	0.630708461611866	Zheng_2024	LPRD
PWY0-1298	group	LPRD	-0.0560294373279077	0.0760572194469947	151	151	0.462478450753032	0.630708461611866	Zheng_2024	LPRD
SALVADEHYPOX-PWY	group	LPRD	0.105532191504666	0.14580763158676	151	151	0.470337531074457	0.637431127640382	Zheng_2024	LPRD
PWY-6969	group	LPRD	-0.0334952970988291	0.0479542499928824	151	151	0.485963026763048	0.656448416479921	Zheng_2024	LPRD
NAGLIPASYN-PWY	group	LPRD	0.0305143048501598	0.0447363513839601	151	151	0.496239766889694	0.665963465663042	Zheng_2024	LPRD
PWY-7376	group	LPRD	0.322969198047742	0.471770121421845	151	137	0.49466604451086	0.665963465663042	Zheng_2024	LPRD
P122-PWY	group	LPRD	0.0913366236562901	0.135963880666755	151	151	0.502769585379383	0.670359447172511	Zheng_2024	LPRD
PWY-7255	group	LPRD	0.489121818922878	0.727188640289415	151	91	0.502230681227516	0.670359447172511	Zheng_2024	LPRD
PWY-5659	group	LPRD	0.0372776627757711	0.0563979271782122	151	151	0.509648565647511	0.677339384021854	Zheng_2024	LPRD
PHOSLIPSYN-PWY	group	LPRD	0.0127684169925921	0.0198951640716871	151	151	0.5219989203306	0.691522685454042	Zheng_2024	LPRD
HEXITOLDEGSUPER-PWY	group	LPRD	-0.0692378196739172	0.110406120043625	151	151	0.531540745495559	0.699247634962031	Zheng_2024	LPRD
P381-PWY	group	LPRD	0.289039275890248	0.462918683495112	151	137	0.53332994286892	0.699247634962031	Zheng_2024	LPRD
PWY-7528	group	LPRD	-0.231324984680378	0.371655848908228	151	50	0.534618944206408	0.699247634962031	Zheng_2024	LPRD
SUCSYN-PWY	group	LPRD	-0.384790825219247	0.615824110471311	151	84	0.533032523513672	0.699247634962031	Zheng_2024	LPRD
PWY-7347	group	LPRD	-0.382332828646804	0.620000009005422	151	84	0.538396232649528	0.701959645100017	Zheng_2024	LPRD
CRNFORCAT-PWY	group	LPRD	0.399281973230186	0.663510587292313	151	94	0.548240587253873	0.702320306004583	Zheng_2024	LPRD
PWY-5845	group	LPRD	0.245075133895865	0.404581877017433	151	151	0.545602953049154	0.702320306004583	Zheng_2024	LPRD
PWY-5862	group	LPRD	0.251054521754026	0.4095906066076	151	151	0.540850353694481	0.702320306004583	Zheng_2024	LPRD
PWY-6317	group	LPRD	-0.0298195441975766	0.0496831713422969	151	151	0.549288662854492	0.702320306004583	Zheng_2024	LPRD
PWY-7446	group	LPRD	0.441189391085463	0.729758363447656	151	100	0.546384835064876	0.702320306004583	Zheng_2024	LPRD
PWY4FS-7	group	LPRD	0.023928775640013	0.0400003701533112	151	151	0.550605482620098	0.702320306004583	Zheng_2024	LPRD
PWY4FS-8	group	LPRD	0.023928775640013	0.0400003701533112	151	151	0.550605482620098	0.702320306004583	Zheng_2024	LPRD
PWY-5104	group	LPRD	-0.0269277359119806	0.045356282981812	151	151	0.553617272038011	0.703982457035989	Zheng_2024	LPRD
PWY-6397	group	LPRD	-0.276524985650117	0.476653214946245	151	140	0.562697351891707	0.713327104551949	Zheng_2024	LPRD
ARO-PWY	group	LPRD	0.00817641849727096	0.0143757102786033	151	151	0.570371084604409	0.714264093790324	Zheng_2024	LPRD
BIOTIN-BIOSYNTHESIS-PWY	group	LPRD	-0.0475075698605822	0.0828033300135445	151	151	0.567008877987786	0.714264093790324	Zheng_2024	LPRD
GALLATE-DEGRADATION-II-PWY	group	LPRD	0.34630508721532	0.608571541456992	151	99	0.570181828382627	0.714264093790324	Zheng_2024	LPRD
TCA	group	LPRD	-0.0312039042642465	0.0541947502548329	151	151	0.56563684064988	0.714264093790324	Zheng_2024	LPRD
ECASYN-PWY	group	LPRD	-0.281374699813258	0.516605587625805	151	133	0.586801222267303	0.726884823785566	Zheng_2024	LPRD
GALLATE-DEGRADATION-I-PWY	group	LPRD	-0.267617622672805	0.498529506746632	151	132	0.592196750751564	0.726884823785566	Zheng_2024	LPRD
METHYLGALLATE-DEGRADATION-PWY	group	LPRD	-0.267642382177886	0.498383955685934	151	132	0.592054492922394	0.726884823785566	Zheng_2024	LPRD
NONMEVIPP-PWY	group	LPRD	0.0211684692736852	0.0394978459054061	151	151	0.592799273766869	0.726884823785566	Zheng_2024	LPRD
PWY-181	group	LPRD	-0.284702259704053	0.526929242336461	151	139	0.58979372433199	0.726884823785566	Zheng_2024	LPRD
PWY-7560	group	LPRD	0.0211684692736852	0.0394978459054061	151	151	0.592799273766869	0.726884823785566	Zheng_2024	LPRD
UDPNAGSYN-PWY	group	LPRD	-0.0232921076083108	0.0423127655294464	151	151	0.582818155116239	0.726884823785566	Zheng_2024	LPRD
PWY-1269	group	LPRD	0.0216351202374979	0.0408401681764121	151	151	0.597073048591819	0.728987381884014	Zheng_2024	LPRD
PWY-6338	group	LPRD	-0.240946865509035	0.462752071143262	151	79	0.603360915588468	0.728987381884014	Zheng_2024	LPRD
PWY-7097	group	LPRD	-0.240946865509035	0.462752071143262	151	79	0.603360915588468	0.728987381884014	Zheng_2024	LPRD
PWY-7098	group	LPRD	-0.241343913710971	0.461696632585167	151	79	0.601936704824164	0.728987381884014	Zheng_2024	LPRD
PYRIDNUCSAL-PWY	group	LPRD	-0.039510833696647	0.0749953131841705	151	151	0.599085366152451	0.728987381884014	Zheng_2024	LPRD
PWY-3941	group	LPRD	-0.169361393086352	0.33018708414758	151	35	0.608763014092863	0.733363631012454	Zheng_2024	LPRD
PWY-5121	group	LPRD	0.0237340387491452	0.0510617901747443	151	151	0.642745938257464	0.763145033320101	Zheng_2024	LPRD
PWY-5654	group	LPRD	-0.274220284307403	0.588714740429228	151	125	0.642042526700287	0.763145033320101	Zheng_2024	LPRD
PWY-5850	group	LPRD	0.187438174931793	0.401828324631002	151	151	0.641565170992569	0.763145033320101	Zheng_2024	LPRD
PWY-5860	group	LPRD	0.191968149125778	0.406775579853804	151	151	0.637669679735818	0.763145033320101	Zheng_2024	LPRD
PWY-5896	group	LPRD	0.187438174931793	0.401828324631002	151	151	0.641565170992569	0.763145033320101	Zheng_2024	LPRD
AST-PWY	group	LPRD	-0.296470248502294	0.643877915479052	151	130	0.645868249815745	0.764648617597951	Zheng_2024	LPRD
PWY-6906	group	LPRD	0.214589842008851	0.470828496459181	151	122	0.649218399471864	0.766412551812058	Zheng_2024	LPRD
PWY0-1297	group	LPRD	0.0326612630660568	0.0743716800837946	151	151	0.661179904935445	0.778303202381152	Zheng_2024	LPRD
PWY-6353	group	LPRD	0.0504583353808596	0.126366806755333	151	151	0.690243507006816	0.810200355802872	Zheng_2024	LPRD
PWY0-1277	group	LPRD	-0.254643105653754	0.647538898959323	151	94	0.694698726940474	0.813113282668963	Zheng_2024	LPRD
GALACTUROCAT-PWY	group	LPRD	0.0431511011860723	0.114354708525902	151	151	0.706454656370011	0.821447338221791	Zheng_2024	LPRD
PWY-7007	group	LPRD	0.169424812665034	0.446988655783399	151	148	0.705200688150278	0.821447338221791	Zheng_2024	LPRD
PWY-7046	group	LPRD	-0.139713850334133	0.37204456154914	151	66	0.70780049773965	0.821447338221791	Zheng_2024	LPRD
PWY-6165	group	LPRD	-0.0493146363243417	0.135789798086234	151	20	0.716993398493088	0.829778876907731	Zheng_2024	LPRD
HCAMHPDEG-PWY	group	LPRD	-0.231207666518846	0.648723394249976	151	94	0.722042146104733	0.829889150166052	Zheng_2024	LPRD
P161-PWY	group	LPRD	0.0469381707760046	0.133004550495884	151	151	0.724657282300722	0.829889150166052	Zheng_2024	LPRD
PWY-1622	group	LPRD	-0.218873719448151	0.621352781475375	151	98	0.725145859368395	0.829889150166052	Zheng_2024	LPRD
PWY-6690	group	LPRD	-0.231207666518846	0.648723394249976	151	94	0.722042146104733	0.829889150166052	Zheng_2024	LPRD
PWY-6404	group	LPRD	-0.15296218661513	0.455273611274922	151	59	0.73735966232153	0.839204919548261	Zheng_2024	LPRD
PWY-6901	group	LPRD	-0.0319628005474728	0.0949064415344045	151	151	0.736754973460707	0.839204919548261	Zheng_2024	LPRD
GLUCOSE1PMETAB-PWY	group	LPRD	0.0308439974796249	0.09389816644083	151	151	0.743007313459189	0.843303066515663	Zheng_2024	LPRD
FASYN-INITIAL-PWY	group	LPRD	-0.0231192479691304	0.0742649033783182	151	151	0.756001721125933	0.849799962822196	Zheng_2024	LPRD
PWY-5655	group	LPRD	-0.195031474374514	0.629101421405916	151	110	0.75698200571783	0.849799962822196	Zheng_2024	LPRD
PWY-6519	group	LPRD	-0.0264344149326973	0.0838625572721442	151	151	0.753042348314744	0.849799962822196	Zheng_2024	LPRD
PWY-6713	group	LPRD	0.105623633628667	0.333676872634215	151	56	0.75203217202595	0.849799962822196	Zheng_2024	LPRD
PWY-6467	group	LPRD	-0.0122972634140568	0.0400532995292139	151	151	0.759254929063256	0.850035409712124	Zheng_2024	LPRD
PWY-1882	group	LPRD	-0.107212008116777	0.355070904054969	151	73	0.763114764696519	0.852041417493132	Zheng_2024	LPRD
PWY-5647	group	LPRD	-0.182125063219945	0.616526802548019	151	111	0.768095808896461	0.855285062879303	Zheng_2024	LPRD
NAD-BIOSYNTHESIS-II	group	LPRD	-0.0291396704381164	0.116025958157822	151	151	0.80204582245594	0.873095243212134	Zheng_2024	LPRD
P162-PWY	group	LPRD	0.0313227643730278	0.120833278285767	151	151	0.795820984166623	0.873095243212134	Zheng_2024	LPRD
PWY-5989	group	LPRD	-0.0182647206454911	0.0676798992454127	151	151	0.787634279523293	0.873095243212134	Zheng_2024	LPRD
PWY-6731	group	LPRD	0.0978913181912178	0.389423428246992	151	79	0.80187054059421	0.873095243212134	Zheng_2024	LPRD
PWY-7644	group	LPRD	0.0748343683473402	0.279739136499593	151	33	0.789442736113743	0.873095243212134	Zheng_2024	LPRD
PWY0-1296	group	LPRD	-0.0219565072270259	0.0867072050869327	151	151	0.800442725786818	0.873095243212134	Zheng_2024	LPRD
PWY0-321	group	LPRD	-0.177448987545266	0.710647180327172	151	112	0.803162857226696	0.873095243212134	Zheng_2024	LPRD
PWY0-862	group	LPRD	-0.0166072081132307	0.0663155283008163	151	151	0.802602018922148	0.873095243212134	Zheng_2024	LPRD
